"cv_0","pa","lon","lat","PC1","PC2","PC3","PC4","PC5"
1,0,-55.145833333,-15.2791666665139,0.477424502372742,-0.519393265247345,-0.523818373680115,2.18241024017334,1.01326644420624
2,0,-45.370833333,-18.8624999998607,-0.356387406587601,-1.01644682884216,-0.752132773399353,1.5816890001297,0.768668293952942
3,0,-50.5291666663333,-12.7874999998378,0.969412863254547,-2.33880352973938,-0.699437379837036,0.835983633995056,0.501451134681702
1,0,-51.895833333,-18.7708333331937,0.530241966247559,-0.560991406440735,-0.288402050733566,1.75908029079437,0.883724272251129
1,0,-44.2874999996667,-22.137499999873,-0.51971846818924,1.38482189178467,-0.739517033100128,2.04882907867432,0.62937319278717
3,0,-43.120833333,-18.9208333331942,-0.355215817689896,0.273934543132782,-0.859327554702759,1.7354462146759,0.550720393657684
2,0,-46.6374999996667,-17.3958333331885,0.00775484181940556,-1.25023400783539,-0.822067856788635,1.46928632259369,0.77525794506073
2,0,-53.4124999996667,-19.4958333331964,0.517259538173676,-0.616043031215668,0.0557868257164955,1.08219087123871,0.83214282989502
3,0,-54.9624999996667,-15.3458333331808,0.432021826505661,-0.498552650213242,-0.479080259799957,2.32056379318237,0.953281760215759
3,0,-54.5124999996667,-14.0124999998424,0.590402603149414,-1.07946300506592,-0.829034149646759,2.14152812957764,0.731539130210876
1,0,-50.920833333,-18.6458333331932,0.474962890148163,-0.744585394859314,-0.592370390892029,1.51842415332794,0.889273226261139
2,0,-46.3624999996667,-12.6958333331708,0.519365668296814,-2.38747572898865,-1.19150710105896,-0.140630453824997,0.16797037422657
3,0,-50.4624999996667,-14.2874999998435,0.715394556522369,-2.15172648429871,-0.650781095027924,0.930348515510559,0.535208404064178
1,0,-46.2374999996667,-21.520833333204,-0.231023833155632,0.335080415010452,-0.305608063936234,1.8693608045578,0.601909399032593
2,0,-44.970833333,-20.1291666665321,-0.367384612560272,-0.293339431285858,-0.717740297317505,2.00955247879028,0.588120460510254
3,0,-41.2374999996667,-18.5291666665261,-0.252428501844406,-0.479888498783112,-0.467392235994339,0.0691203474998474,0.988650679588318
4,0,-52.770833333,-12.8041666665046,0.749938189983368,-1.79743731021881,-0.641305327415466,1.90711462497711,0.762536585330963
3,0,-54.9374999996667,-15.7041666665155,0.402046114206314,-1.00359237194061,-0.34324324131012,1.6171635389328,0.835472524166107
4,0,-43.4874999996667,-19.029166666528,-0.296115696430206,-0.0341189317405224,-0.665168941020966,1.88673794269562,0.602580010890961
4,0,-55.5374999996667,-14.6624999998449,0.706262469291687,-1.02942943572998,-0.724865734577179,1.42894613742828,1.02143144607544
2,0,-44.9374999996667,-13.795833333175,-0.886373817920685,-2.06671714782715,-1.27837800979614,0.337201923131943,0.507113516330719
2,0,-46.9374999996667,-11.5708333331666,0.352862447500229,-1.97379994392395,-1.03513896465302,0.65105664730072,0.499912708997726
4,0,-48.445833333,-21.862499999872,-0.122518412768841,-0.2789666056633,-0.196050569415092,1.32069778442383,0.903039157390594
4,0,-43.8374999996667,-19.0541666665281,-0.520986437797546,-0.473716139793396,-1.00445759296417,1.70037627220154,0.605451166629791
2,0,-53.4374999996667,-19.1041666665283,0.392071157693863,-0.549674928188324,-0.146195158362389,0.972972929477692,0.547002792358398
1,0,-44.3374999996667,-22.3291666665404,-0.247684329748154,0.36606901884079,-0.392055064439774,1.71767151355743,0.831622838973999
4,0,-52.2291666663333,-19.212499999862,0.49756982922554,-0.730114996433258,-0.136933252215385,1.4622495174408,0.857066214084625
3,0,-53.8874999996667,-17.887499999857,0.492834478616714,-1.14082229137421,0.0392369106411934,1.26441311836243,0.555550336837769
1,0,-48.745833333,-21.4624999998705,-0.172483772039413,-0.708322286605835,-0.290935009717941,1.16710138320923,0.84382688999176
4,0,-52.7624999996667,-16.470833333185,0.124339997768402,-1.20796120166779,-0.495454013347626,1.42478287220001,0.147716283798218
3,0,-55.845833333,-17.429166666522,0.395431697368622,-1.64144051074982,0.311139225959778,0.646221101284027,0.792321860790253
1,0,-45.495833333,-17.6208333331894,-0.483915746212006,-1.13041067123413,-1.02079153060913,1.39667427539825,0.820809066295624
4,0,-48.370833333,-16.2291666665175,0.17701643705368,-0.598995208740234,-1.26671051979065,0.691008985042572,0.555869519710541
4,0,-44.8624999996667,-20.2541666665326,-0.338933795690536,-0.290351390838623,-0.749536991119385,1.95496785640717,0.602782547473907
2,0,-46.745833333,-17.2208333331878,-0.157254949212074,-1.14567840099335,-1.02266943454742,1.02703642845154,0.173593640327454
3,0,-48.1291666663333,-14.7874999998454,0.155242010951042,-0.868477404117584,-1.31414306163788,0.568630397319794,0.698964416980743
2,0,-48.8124999996667,-13.6041666665076,0.620179116725922,-1.99576461315155,-0.879300892353058,0.777705430984497,0.574972093105316
2,0,-53.9291666663333,-14.2208333331766,0.693219482898712,-0.932019650936127,-0.593713104724884,2.67696452140808,0.672232687473297
4,0,-54.045833333,-16.7124999998526,0.297443270683289,-0.834293186664581,-0.395929336547852,1.66468584537506,0.600778937339783
4,0,-49.3791666663333,-20.5958333332005,-0.0340627878904343,-1.1495498418808,-0.26655375957489,1.4713362455368,0.935950219631195
2,0,-45.145833333,-21.8791666665387,-0.392638474702835,0.450167953968048,-0.31090047955513,2.68821263313293,0.6538987159729
2,0,-48.3374999996667,-18.1874999998582,0.131467744708061,-0.800200343132019,-0.918693959712982,1.53806924819946,0.78188019990921
2,0,-44.0291666663333,-21.6291666665378,-0.349505066871643,0.909000158309937,-0.931652963161469,1.80991899967194,0.69261646270752
1,0,-54.095833333,-14.4958333331776,0.841313779354095,-0.949831426143646,-0.583354413509369,2.72808861732483,0.660366654396057
3,0,-54.7541666663333,-14.162499999843,0.70404726266861,-1.12322926521301,-0.79875659942627,2.10067248344421,0.783734440803528
2,0,-50.0541666663333,-19.1458333331951,0.257102310657501,-1.10777497291565,-0.428653389215469,1.45847022533417,0.927726209163666
2,0,-52.9291666663333,-17.0541666665206,0.403649508953094,-0.969321191310883,-0.34303542971611,1.6866192817688,0.515179991722107
1,0,-51.4541666663333,-17.3708333331884,0.242629513144493,-0.316925942897797,-0.921199977397919,1.26502668857574,0.366212248802185
4,0,-43.9541666663333,-15.8124999998492,-0.977897644042969,-1.82668948173523,-1.35671412944794,0.321570128202438,0.554768979549408
1,0,-43.0124999996667,-21.7874999998717,-0.0565762184560299,0.292080044746399,-0.544652342796326,1.44875240325928,0.819276928901672
1,0,-44.8291666663333,-18.7541666665269,-0.591464698314667,-1.16054284572601,-0.898920357227325,1.55246043205261,0.679529786109924
4,0,-52.0291666663333,-14.962499999846,0.353996515274048,-1.88436233997345,-0.542791068553925,1.11095905303955,0.465980410575867
3,0,-45.520833333,-14.6374999998448,-0.228783413767815,-1.74530386924744,-1.29132151603699,0.915827810764313,0.339806497097015
2,0,-45.595833333,-12.6791666665041,0.00254242913797498,-2.08960342407227,-1.36179935932159,0.0408765971660614,0.052335400134325
2,0,-51.7624999996667,-13.0958333331723,0.635218918323517,-2.21099209785461,-0.729614317417145,1.11567449569702,0.346172004938126
3,0,-46.0374999996667,-16.379166666518,-0.673117160797119,-1.25668573379517,-1.08532857894897,0.993748664855957,0.377438753843307
4,0,-50.2041666663333,-18.0874999998578,0.447626709938049,-1.30197846889496,-0.720823287963867,0.910973846912384,0.458328068256378
3,0,-45.1041666663333,-20.3958333331998,-0.399808675050735,0.0600418820977211,-0.707398355007172,1.96272337436676,0.570394158363342
4,0,-43.9541666663333,-16.7124999998526,-0.709262609481812,-0.945946216583252,-1.37937605381012,1.02435386180878,0.722920656204224
3,0,-47.895833333,-12.0041666665016,0.409916669130325,-1.78553473949432,-1.07774949073792,0.756254613399506,0.507489144802094
2,0,-42.3874999996667,-22.320833333207,-0.594920754432678,2.52407193183899,-0.608887434005737,1.04234075546265,0.683895289897919
4,0,-55.045833333,-16.7958333331862,0.396789729595184,-1.42789077758789,0.0546662732958794,1.09954130649567,0.807072222232819
1,0,-51.6541666663333,-18.0874999998578,0.519453585147858,-0.563578426837921,-0.627484738826752,1.47431814670563,0.758807122707367
4,0,-53.220833333,-19.1958333331953,0.33574515581131,-0.420334905385971,-0.236843004822731,0.987868249416351,0.558090806007385
1,0,-45.7541666663333,-12.287499999836,0.082139827311039,-2.09930229187012,-1.42484521865845,0.141547828912735,-0.0496619194746017
3,0,-47.1374999996667,-18.1208333331912,0.38836744427681,-0.334285259246826,-1.30970072746277,1.85647451877594,0.764109134674072
1,0,-53.0874999996667,-21.5041666665373,-0.0346375592052937,-0.471331000328064,0.586630821228027,0.123461700975895,0.953986644744873
4,0,-48.5874999996667,-20.3791666665331,0.106859065592289,-1.02321982383728,-0.293324768543243,1.47120249271393,0.975504875183105
2,0,-49.7374999996667,-20.1624999998656,-0.212634190917015,-1.30165600776672,-0.211029723286629,1.25119268894196,0.953046321868896
3,0,-44.2291666663333,-15.920833333183,-1.07763016223907,-1.34440219402313,-1.30436253547668,0.58512145280838,0.508192300796509
1,0,-48.6041666663333,-19.920833333198,0.331576555967331,-0.96277391910553,-0.212388068437576,1.75148236751556,0.808814227581024
1,0,-53.4374999996667,-18.8041666665271,0.381525337696075,-0.583484411239624,-0.140320330858231,1.16380155086517,0.50123804807663
1,0,-51.8874999996667,-19.9791666665316,0.233754441142082,-0.69811749458313,0.032976359128952,1.20206141471863,0.859181880950928
3,0,-50.7374999996667,-20.8874999998683,-0.367725402116776,-0.879653632640839,0.0584210939705372,0.445943862199783,0.980246365070343
1,0,-42.4124999996667,-16.2124999998507,-1.04582381248474,-1.29532170295715,-1.09126651287079,0.569986879825592,0.824816048145294
4,0,-50.1874999996667,-19.5708333331967,0.0160271339118481,-1.04176986217499,-0.330994606018066,1.44677603244781,0.984093308448792
4,0,-52.3791666663333,-21.429166666537,-0.248239949345589,-0.815219819545746,0.628675162792206,0.0489333756268024,0.977054595947266
4,0,-54.1041666663333,-18.8041666665271,0.508184015750885,-1.09982001781464,0.23261684179306,0.974725246429443,0.51410698890686
2,0,-55.4291666663333,-20.0624999998652,0.67991441488266,-0.931945204734802,0.695483386516571,0.7752725481987,0.858440935611725
3,0,-46.6124999996667,-16.2541666665175,-0.452531367540359,-0.742697477340698,-1.31160914897919,1.0883561372757,0.323620229959488
3,0,-47.0874999996667,-11.8291666665009,0.45013639330864,-2.31463289260864,-0.854377627372742,0.685456037521362,0.471595048904419
2,0,-53.5874999996667,-17.3458333331883,0.258439660072327,-0.619475483894348,-0.378749787807465,1.67334806919098,0.483785301446915
4,0,-46.4041666663333,-21.4208333332036,-0.333328366279602,0.743471384048462,-0.618207633495331,1.78907811641693,0.709434986114502
4,0,-44.7374999996667,-21.6874999998713,-0.189099684357643,0.609855353832245,-0.545453011989594,2.54387831687927,0.755886137485504
1,0,-50.7541666663333,-14.2291666665099,0.72653329372406,-2.11827039718628,-0.650397419929504,0.940361499786377,0.538156151771545
4,0,-54.7124999996667,-17.2291666665212,0.283013254404068,-0.991295576095581,-0.0143778752535582,1.3957644701004,0.600909054279327
3,0,-43.595833333,-18.2541666665251,-0.380008071660995,0.585884213447571,-1.47004020214081,1.55653727054596,0.729437351226807
4,0,-41.5041666663333,-17.2458333331879,-0.968497395515442,-0.604871034622192,-0.818270266056061,0.108078122138977,0.939310550689697
4,0,-43.370833333,-21.0708333332023,-0.216515704989433,0.450339436531067,-0.727559328079224,1.39752745628357,0.837591111660004
3,0,-41.0124999996667,-20.812499999868,-0.247443929314613,0.0243413280695677,-0.0397069789469242,-0.478409975767136,0.930189847946167
1,0,-50.8291666663333,-13.1291666665058,0.944681286811829,-2.34636092185974,-0.751508116722107,0.854824423789978,0.48372745513916
3,0,-46.8124999996667,-17.179166666521,-0.140529975295067,-0.997078895568848,-1.07235550880432,0.984545171260834,0.146049082279205
1,0,-56.9541666663333,-16.5291666665186,0.298352837562561,-1.63537037372589,0.175091877579689,0.319434762001038,0.928959965705872
1,0,-54.195833333,-12.6708333331707,0.889521360397339,-1.56064891815186,-0.684305429458618,2.33507657051086,0.778754532337189
3,0,-45.8541666663333,-23.0874999998766,-0.297522038221359,0.92476361989975,-0.246331617236137,0.715079605579376,1.0085860490799
3,0,-43.1291666663333,-16.8624999998532,-1.00731563568115,-0.937158465385437,-1.48609173297882,0.84925764799118,0.710118532180786
3,0,-46.8041666663333,-16.4541666665183,-0.311101943254471,-1.33258473873138,-0.96843421459198,0.886808931827545,0.318734467029572
2,0,-40.8874999996667,-19.0458333331947,-0.0925858095288277,-0.209312960505486,-0.270809084177017,-0.0936215445399284,1.00451958179474
1,0,-42.5124999996667,-16.3874999998514,-1.02715909481049,-1.13413798809052,-1.05024921894073,0.672731757164001,0.788060665130615
4,0,-43.2374999996667,-18.3291666665253,-0.474400609731674,0.379204392433167,-1.07076144218445,1.4582417011261,0.714525043964386
1,0,-45.2291666663333,-16.4208333331848,-0.926765620708466,-1.92206108570099,-0.59478747844696,1.48606514930725,0.778838396072388
3,0,-48.7124999996667,-11.7791666665007,0.890502333641052,-2.0320291519165,-0.888752698898315,0.913915038108826,0.49470978975296
1,0,-55.170833333,-15.8874999998495,0.239719867706299,-0.609858334064484,-0.417065501213074,1.65873312950134,0.669460535049438
2,0,-45.8291666663333,-18.070833333191,-0.166700154542923,-0.773240447044373,-1.20760071277618,1.49285387992859,0.882558524608612
3,0,-45.2624999996667,-22.22916666654,-0.595505058765411,1.2332010269165,-0.179275512695312,2.75740170478821,0.608076810836792
1,0,-45.5124999996667,-16.7624999998528,-0.912983775138855,-1.84286880493164,-0.801197171211243,0.910192847251892,0.435487598180771
1,0,-56.8791666663333,-14.7208333331784,0.839166760444641,-1.36987018585205,-0.379222303628922,1.04381954669952,1.11338591575623
3,0,-46.6791666663333,-11.8041666665008,0.385373026132584,-1.98569238185883,-1.05533254146576,0.755969703197479,0.424051582813263
3,0,-43.2041666663333,-15.8458333331827,-0.916486263275146,-1.89267289638519,-1.33642363548279,0.361277133226395,0.878064095973969
3,0,-46.7291666663333,-20.5041666665335,-0.0927255973219872,-0.13380078971386,-0.591870427131653,1.76416921615601,0.818881213665009
1,0,-50.1791666663333,-21.1458333332026,-0.388464838266373,-0.765117466449738,0.0578023605048656,0.708021938800812,0.915352463722229
4,0,-52.095833333,-18.68749999986,0.368203490972519,-0.464286684989929,-0.485777884721756,1.35452699661255,0.608075141906738
1,0,-53.2374999996667,-19.0708333331948,0.473371177911758,-0.532975256443024,-0.0556414201855659,1.31831765174866,0.814953804016113
2,0,-45.670833333,-18.3958333331923,-0.24811789393425,-0.769145250320435,-1.06114614009857,1.48038935661316,0.850612819194794
2,0,-51.1874999996667,-19.2874999998623,0.371398448944092,-0.998475849628448,-0.288564026355743,1.52631986141205,0.767609417438507
2,0,-42.4041666663333,-20.4624999998667,-0.823857188224792,0.725737392902374,-0.536316871643066,1.4413321018219,0.604263722896576
3,0,-47.720833333,-18.5624999998596,0.130717515945435,-0.646523296833038,-1.16171956062317,1.69467878341675,0.882347524166107
1,0,-56.245833333,-15.0958333331799,0.32359853386879,-0.673532068729401,-0.147948160767555,0.3923000395298,1.28697156906128
4,0,-41.995833333,-20.0458333331985,-0.769437313079834,0.278883635997772,-0.51619827747345,1.01205384731293,0.755033433437347
1,0,-47.8041666663333,-16.0208333331833,-0.191291019320488,-0.550718069076538,-1.22725820541382,0.992580831050873,0.38481417298317
4,0,-45.495833333,-12.0291666665017,-0.271711617708206,-2.18897294998169,-0.997071206569672,0.608726978302002,0.376716643571854
4,0,-48.4791666663333,-11.1624999998317,0.797428011894226,-1.85328733921051,-0.769408047199249,0.820793926715851,0.604947090148926
3,0,-48.2291666663333,-20.0208333331984,0.400583565235138,-0.838952898979187,-0.479566216468811,1.48727917671204,0.907234847545624
1,0,-47.8374999996667,-15.2624999998471,-0.0471696220338345,-0.756472945213318,-1.28783893585205,0.534128367900848,0.647391140460968
2,0,-50.720833333,-20.3708333331997,-0.431022375822067,-0.947564542293549,-0.0433633886277676,0.960536479949951,0.875877261161804
3,0,-51.495833333,-17.7708333331899,0.280068308115005,-0.397421002388,-0.865610957145691,1.15546429157257,0.397692888975143
1,0,-46.145833333,-12.7124999998376,0.00185810343828052,-1.93634295463562,-1.37234330177307,0.0652431100606918,0.00351221743039787
1,0,-47.6541666663333,-22.8291666665423,-0.543615221977234,0.253771781921387,-0.292066186666489,0.737392902374268,0.872357070446014
2,0,-49.370833333,-20.6624999998675,-0.0404654629528522,-1.02116131782532,-0.279369324445724,1.4450888633728,0.943093538284302
3,0,-41.0541666663333,-21.3624999998701,-0.125261098146439,-0.485085308551788,0.0838879272341728,-1.27035462856293,1.23274147510529
4,0,-52.795833333,-17.3291666665216,0.35612690448761,-0.601937651634216,-0.523281753063202,1.63049411773682,0.494528383016586
4,0,-50.7291666663333,-19.0458333331947,0.366812109947205,-0.950221180915833,-0.43358701467514,1.44362473487854,0.88279390335083
3,0,-51.195833333,-17.9624999998573,0.624740421772003,-0.494191437959671,-0.787524700164795,1.55773413181305,0.91522753238678
2,0,-55.870833333,-15.5958333331817,0.580057322978973,-1.35885524749756,-0.000747299869544804,1.01272201538086,1.26486098766327
1,0,-48.5041666663333,-19.8124999998643,0.365642517805099,-0.622028946876526,-0.405640482902527,1.73528492450714,0.849872946739197
3,0,-48.8541666663333,-16.4624999998517,0.329047918319702,-0.494119733572006,-1.19871962070465,0.733010113239288,0.557848572731018
3,0,-50.4374999996667,-13.4208333331736,0.874966382980347,-2.20531630516052,-0.799250662326813,0.908999860286713,0.520220220088959
4,0,-45.7041666663333,-20.2791666665327,-0.539089262485504,-0.00466078799217939,-0.48572564125061,1.85110974311829,0.548946917057037
1,0,-43.220833333,-18.1124999998579,-0.580614149570465,-0.123838789761066,-1.09466135501862,1.27360844612122,0.731990218162537
3,0,-48.295833333,-14.7291666665118,0.228811994194984,-1.15764856338501,-1.15906167030334,0.588822603225708,0.675089120864868
2,0,-46.5291666663333,-19.2541666665288,0.0483895763754845,0.506088197231293,-1.21407246589661,1.87740933895111,0.77896636724472
3,0,-51.8041666663333,-15.0624999998464,0.370375335216522,-1.90909731388092,-0.506184875965118,1.0768985748291,0.436300098896027
2,0,-47.620833333,-14.2958333331768,0.213611766695976,-0.817707538604736,-1.33500790596008,0.942980289459229,0.578998625278473
1,0,-46.3791666663333,-17.1374999998542,-0.303442806005478,-1.52038419246674,-0.946792125701904,0.940047562122345,0.408994942903519
3,0,-41.6374999996667,-16.5874999998521,-1.01978659629822,-2.225177526474,-0.803789675235748,0.0821960717439651,0.899360537528992
3,0,-41.6374999996667,-21.7958333332051,-0.279668182134628,0.0038365270011127,-0.10254979878664,-0.333949536085129,0.968954682350159
2,0,-49.2374999996667,-20.2291666665325,-0.128396347165108,-1.44470655918121,-0.342146664857864,1.0161406993866,0.577587306499481
4,0,-56.8624999996667,-15.6624999998487,0.302835702896118,-1.07456910610199,0.0209540892392397,0.810267150402069,1.2289332151413
1,0,-46.0791666663333,-13.454166666507,-0.0485544875264168,-1.70511603355408,-1.23614418506622,0.49367356300354,0.514031767845154
4,0,-48.2624999996667,-18.7208333331935,0.30152752995491,-0.951168119907379,-0.90843278169632,1.61532855033875,0.762737274169922
1,0,-53.5874999996667,-15.2874999998472,0.352977365255356,-0.84231823682785,-0.413466036319733,2.78042840957642,0.609664499759674
4,0,-57.120833333,-15.3791666665143,0.589578866958618,-1.25398135185242,-0.0740246996283531,0.849448502063751,1.29678750038147
2,0,-48.820833333,-19.8791666665312,0.264988780021667,-0.903887748718262,-0.307496398687363,1.5977418422699,0.539387285709381
2,0,-46.1541666663333,-20.5874999998672,-0.300347745418549,0.839880168437958,-0.721943378448486,2.00729870796204,0.652814507484436
4,0,-54.5874999996667,-19.0541666665281,0.386035889387131,-0.554202795028687,0.0972452908754349,0.814579367637634,0.537268340587616
4,0,-41.345833333,-16.720833333186,-1.12147152423859,-0.875905215740204,-0.976988017559052,-0.140015333890915,0.97963535785675
1,0,-44.8374999996667,-18.504166666526,-0.626794755458832,-0.721036791801453,-1.13215184211731,1.51495122909546,0.713345527648926
3,0,-45.270833333,-15.5541666665149,-0.642668724060059,-1.9931948184967,-1.05949139595032,0.972677826881409,0.224244296550751
3,0,-47.220833333,-22.4624999998742,-0.455512672662735,0.267533361911774,-0.344216525554657,1.13618803024292,0.839039742946625
3,0,-52.8791666663333,-20.012499999865,0.39301922917366,-0.852459490299225,0.238873302936554,0.782020747661591,0.879644930362701
1,0,-54.9041666663333,-19.1458333331951,0.505976617336273,-0.92352682352066,0.244968488812447,0.584671974182129,0.603359758853912
2,0,-44.9791666663333,-13.179166666506,-0.737114191055298,-2.15886640548706,-1.18018412590027,0.309593200683594,0.544923186302185
3,0,-49.9791666663333,-17.8374999998568,0.458068490028381,-1.29095232486725,-0.74516898393631,0.966289281845093,0.471771329641342
4,0,-56.1624999996667,-15.3374999998474,0.36616039276123,-1.01734113693237,0.0114299384877086,0.429224044084549,1.29947578907013
2,0,-45.7374999996667,-21.7958333332051,-0.287851393222809,0.419505745172501,-0.0879540666937828,2.32616209983826,0.706007838249207
2,0,-50.5374999996667,-18.8208333331939,0.449526786804199,-1.06140112876892,-0.467327445745468,1.47526502609253,0.919986724853516
3,0,-47.0291666663333,-19.9791666665316,0.144917234778404,0.842204868793488,-1.09167492389679,1.79506230354309,0.767065584659576
2,0,-52.770833333,-18.6541666665266,0.206705376505852,-0.156498566269875,-0.389749556779861,1.3589094877243,0.4887755215168
3,0,-46.570833333,-21.4791666665372,-0.335787415504456,0.525290310382843,-0.625539541244507,1.75782823562622,0.727144360542297
2,0,-42.8374999996667,-18.1791666665248,-0.626671671867371,-0.199407666921616,-0.908033788204193,1.24616503715515,0.629061341285706
3,0,-53.2624999996667,-19.6624999998637,0.489059627056122,-0.654688000679016,0.114007413387299,1.05000507831573,0.82967346906662
4,0,-52.8124999996667,-15.8708333331828,-0.0497375354170799,-1.39152669906616,-0.549207627773285,1.55952882766724,0.165353000164032
4,0,-51.845833333,-19.8541666665311,0.264508038759232,-0.718550145626068,-0.0366035662591457,1.26106941699982,0.874448418617249
4,0,-50.7374999996667,-20.2291666665325,-0.416974306106567,-0.855437934398651,-0.140872597694397,1.012322306633,0.882193148136139
3,0,-43.4791666663333,-15.3791666665143,-0.90717226266861,-2.39849138259888,-1.28924214839935,-0.325049012899399,0.792501986026764
3,0,-48.4291666663333,-14.6374999998448,0.279965937137604,-1.06330859661102,-1.22516548633575,0.611752331256866,0.69107574224472
3,0,-47.8874999996667,-20.3874999998664,0.363810837268829,-0.717147350311279,-0.651680469512939,1.69243478775024,0.86685311794281
1,0,-45.2874999996667,-15.2708333331805,-0.421286851167679,-1.60402882099152,-1.30231785774231,1.03605556488037,0.212050259113312
4,0,-46.620833333,-14.7624999998453,0.0634122714400291,-1.7201315164566,-1.11530709266663,0.409508138895035,0.750536322593689
4,0,-52.870833333,-17.5124999998556,0.268292993307114,-0.271558672189713,-0.596512854099274,1.69138777256012,0.462234169244766
3,0,-48.6291666663333,-13.1874999998393,0.499905645847321,-1.66629123687744,-1.09778666496277,0.842275083065033,0.538443565368652
1,0,-47.9374999996667,-12.0708333331685,0.439259946346283,-1.94837236404419,-0.965601921081543,0.829103767871857,0.492178499698639
3,0,-48.0374999996667,-13.7374999998414,0.54235565662384,-1.99105310440063,-0.947455227375031,0.612572610378265,0.650344669818878
2,0,-45.070833333,-18.3458333331921,-0.568480610847473,-0.800462305545807,-1.06198811531067,1.40297210216522,0.78069394826889
3,0,-50.7124999996667,-19.1374999998617,0.36876654624939,-1.01612329483032,-0.396585732698441,1.41851556301117,0.880876481533051
3,0,-47.445833333,-18.0208333331909,0.163862377405167,-0.608326852321625,-1.03091955184937,1.87408447265625,0.72354131937027
1,0,-47.570833333,-11.1791666664985,0.382546156644821,-1.85533404350281,-0.88534414768219,0.744227886199951,0.529733717441559
1,0,-42.4041666663333,-21.1291666665359,-0.137061595916748,-0.718504369258881,-0.112677961587906,1.37326872348785,0.669072568416595
4,0,-47.4124999996667,-13.9458333331755,0.132091522216797,0.0217456500977278,-1.70690751075745,1.12163364887238,0.4811632335186
4,0,-46.4124999996667,-16.8874999998533,-0.499825239181519,-1.67314505577087,-0.851818144321442,0.835709512233734,0.424890726804733
1,0,-56.220833333,-16.4208333331848,0.312185436487198,-1.52504277229309,0.0967177972197533,0.408627599477768,0.962853014469147
3,0,-42.995833333,-22.2208333332067,0.147246986627579,1.50984537601471,-0.346688449382782,1.54454243183136,0.70225065946579
1,0,-52.0291666663333,-18.2708333331918,0.408564567565918,-0.289481669664383,-0.65255218744278,1.38324451446533,0.658179640769958
2,0,-49.4124999996667,-20.0874999998653,-0.0192021168768406,-1.18476164340973,-0.268162190914154,1.50996446609497,0.957258522510529
1,0,-49.695833333,-21.7124999998714,-0.471709370613098,-0.2191202044487,0.24119870364666,0.947694778442383,0.842225968837738
2,0,-44.820833333,-16.0874999998503,-0.826027631759644,-2.06447911262512,-0.746703386306763,0.903198301792145,0.380182236433029
1,0,-47.8624999996667,-22.1458333332064,-0.340395867824554,0.446778923273087,-0.403736621141434,1.12054777145386,0.795514345169067
4,0,-54.4874999996667,-15.4041666665143,0.347102046012878,-0.595126986503601,-0.509210407733917,2.37680339813232,0.686887264251709
3,0,-52.195833333,-19.2291666665287,0.479800164699554,-0.753865599632263,-0.115933939814568,1.45986032485962,0.861612260341644
3,0,-53.0291666663333,-13.1208333331724,0.467618376016617,-1.83720648288727,-0.757424175739288,1.43276607990265,0.301674634218216
2,0,-47.1624999996667,-20.3458333331996,0.130915656685829,0.238954737782478,-0.817158639431,1.53793048858643,0.896959125995636
1,0,-54.220833333,-18.7291666665269,0.515414834022522,-1.06191730499268,0.207076370716095,0.929164052009583,0.556611239910126
2,0,-46.970833333,-15.2791666665139,-0.0953318029642105,-1.17851293087006,-1.23733985424042,0.53360790014267,0.603825867176056
1,0,-49.3374999996667,-15.4124999998477,0.452895760536194,-1.25789499282837,-0.973023235797882,0.608232021331787,0.588055193424225
2,0,-54.0291666663333,-15.5208333331815,0.263177096843719,-0.669690847396851,-0.44257715344429,2.66168284416199,0.625859320163727
1,0,-49.820833333,-17.4708333331888,0.467777401208878,-1.29447305202484,-0.834255456924438,0.913378238677979,0.460651963949203
2,0,-52.345833333,-21.1458333332026,-0.204618483781815,-0.792853474617004,0.529196858406067,0.308287918567657,0.950669884681702
4,0,-49.0124999996667,-17.8124999998567,0.00386101845651865,-0.984896123409271,-0.992083191871643,1.00446951389313,0.359887838363647
4,0,-45.9624999996667,-16.7458333331861,-0.708930671215057,-1.55899262428284,-0.992878794670105,0.787148952484131,0.450523257255554
3,0,-43.2791666663333,-15.2291666665137,-0.963869690895081,-2.44256973266602,-1.23877644538879,-0.226091101765633,0.746269524097443
1,0,-45.320833333,-18.0541666665243,-0.49389860033989,-1.15638220310211,-0.980078935623169,1.27221930027008,0.861567378044128
1,0,-50.5874999996667,-20.9124999998684,-0.368683576583862,-0.884943962097168,0.0432871393859386,0.699468851089478,0.933944821357727
2,0,-54.470833333,-13.179166666506,0.834002077579498,-1.46069645881653,-0.839827597141266,2.18744421005249,0.842126369476318
3,0,-45.2041666663333,-13.3291666665065,-0.699702799320221,-1.88641464710236,-1.38970124721527,0.184223219752312,0.569467008113861
4,0,-51.0124999996667,-20.354166666533,-0.313816219568253,-0.892006874084473,0.111302241683006,0.937061488628387,0.876191735267639
2,0,-42.7874999996667,-18.4624999998592,-0.559270203113556,0.0240583941340446,-0.735184133052826,1.56549203395844,0.47143566608429
2,0,-51.2374999996667,-14.3791666665105,0.613780915737152,-2.07903504371643,-0.625349342823029,1.00124800205231,0.499852806329727
2,0,-46.720833333,-14.8374999998455,0.0213506370782852,-1.87858188152313,-0.95977646112442,0.469737589359283,0.722436666488647
3,0,-51.7041666663333,-12.2708333331692,1.17391669750214,-1.9700174331665,-0.747320234775543,1.24231970310211,0.449220031499863
